TimeID,DATE,TIME,原子力,火力,水力,バイオマス,太陽光発電実績,合計,Temp,Rain,PM2.5
2023-4-14-19,2023/4/14,19:00,0,2322,200,27,0,2985,18.7,0,18
2023-4-14-20,2023/4/14,20:00,0,2204,184,27,0,2867,18.3,0,19
2023-4-14-21,2023/4/14,21:00,0,2116,170,27,0,2725,18.1,0,17
2023-4-14-22,2023/4/14,22:00,0,2071,153,27,0,2609,17.2,0,17
2023-4-14-23,2023/4/14,23:00,0,2009,144,27,0,2483,17.8,0,15
2023-4-15-0,2023/4/15,0:00,0,1839,151,27,0,2310,17.4,0,#N/A
2023-4-15-1,2023/4/15,1:00,0,1771,150,27,0,2212,17.4,0,13
2023-4-15-2,2023/4/15,2:00,0,1773,148,27,0,2198,17.6,0,8
2023-4-15-3,2023/4/15,3:00,0,1824,145,27,0,2224,17.5,0,7
2023-4-15-4,2023/4/15,4:00,0,1821,138,27,0,2230,16.3,0,7
2023-4-15-5,2023/4/15,5:00,0,1803,145,27,5,2222,15.1,0,7
2023-4-15-6,2023/4/15,6:00,0,1763,149,28,15,2234,13.8,0.5,5
2023-4-15-7,2023/4/15,7:00,0,1810,153,28,45,2351,13.5,2,4
2023-4-15-8,2023/4/15,8:00,0,1966,162,28,67,2581,13.1,1.5,7
2023-4-15-9,2023/4/15,9:00,0,2089,161,28,91,2743,13.3,3,10
2023-4-15-10,2023/4/15,10:00,0,2094,162,28,107,2802,14,2,17
2023-4-15-11,2023/4/15,11:00,0,2115,160,28,108,2815,14,3,13
2023-4-15-12,2023/4/15,12:00,0,2093,153,28,131,2767,14,2.5,12
2023-4-15-13,2023/4/15,13:00,0,2124,148,28,125,2794,13.9,1,11
2023-4-15-14,2023/4/15,14:00,0,2140,158,28,79,2781,13.8,3,9
2023-4-15-15,2023/4/15,15:00,0,2196,167,28,54,2775,14,4,5
2023-4-15-16,2023/4/15,16:00,0,2083,192,27,26,2809,13.8,3,4
2023-4-15-17,2023/4/15,17:00,0,2075,205,27,8,2870,13.9,2.5,9
2023-4-15-18,2023/4/15,18:00,0,2157,207,27,0,2936,13.9,3,4
2023-4-15-19,2023/4/15,19:00,0,2146,202,27,0,2877,13.7,1,3
2023-4-15-20,2023/4/15,20:00,0,2077,195,27,0,2772,13.7,1,1
2023-4-15-21,2023/4/15,21:00,0,1982,175,29,0,2631,13.5,0,2
2023-4-15-22,2023/4/15,22:00,0,1884,165,29,0,2507,13.4,0,-1
2023-4-15-23,2023/4/15,23:00,0,1817,160,29,0,2397,13.3,0,1
2023-4-16-0,2023/4/16,0:00,0,1713,163,29,0,2226,13.4,0,#N/A
2023-4-16-1,2023/4/16,1:00,0,1720,160,29,0,2139,13.5,1,3
2023-4-16-2,2023/4/16,2:00,0,1735,175,29,0,2130,13.2,1.5,4
2023-4-16-3,2023/4/16,3:00,0,1781,178,29,0,2161,13.2,0.5,3
2023-4-16-4,2023/4/16,4:00,0,1783,172,29,0,2165,13.6,0,5
2023-4-16-5,2023/4/16,5:00,0,1753,174,29,9,2159,13.7,0,4
2023-4-16-6,2023/4/16,6:00,0,1620,177,29,94,2161,13.9,0,4
2023-4-16-7,2023/4/16,7:00,0,1469,176,28,275,2252,14.8,0,3
2023-4-16-8,2023/4/16,8:00,0,1387,176,28,496,2406,14.8,0,3
2023-4-16-9,2023/4/16,9:00,0,1253,163,28,679,2449,15,0,6
2023-4-16-10,2023/4/16,10:00,0,1090,161,28,1006,2476,17.2,0,8
2023-4-16-11,2023/4/16,11:00,0,1063,157,28,1349,2608,20,0,7
2023-4-16-12,2023/4/16,12:00,0,1099,144,28,1417,2688,22.1,0,9
2023-4-16-13,2023/4/16,13:00,0,1105,143,28,1217,2650,24.4,0,10
2023-4-16-14,2023/4/16,14:00,0,1184,155,28,868,2565,19.1,0.5,9
2023-4-16-15,2023/4/16,15:00,0,1319,158,28,590,2481,19.9,7.5,10
2023-4-16-16,2023/4/16,16:00,0,1609,168,28,324,2524,18.6,0,10
2023-4-16-17,2023/4/16,17:00,0,1851,193,28,77,2603,16.7,2.5,13
2023-4-16-18,2023/4/16,18:00,0,1960,201,28,1,2733,15.6,0,10
2023-4-16-19,2023/4/16,19:00,0,2005,206,28,0,2720,16,0,7
2023-4-16-20,2023/4/16,20:00,0,1992,194,28,0,2640,15.2,0,6
2023-4-16-21,2023/4/16,21:00,0,1923,182,28,0,2527,15.1,0,8
2023-4-16-22,2023/4/16,22:00,0,1871,157,28,0,2392,15.4,0,8
2023-4-16-23,2023/4/16,23:00,0,1791,151,28,0,2283,13.8,0,7
2023-4-17-0,2023/4/17,0:00,0,1672,160,28,0,2149,13.8,0,#N/A
2023-4-17-1,2023/4/17,1:00,0,1682,161,29,0,2079,13.8,0,7
2023-4-17-2,2023/4/17,2:00,0,1745,158,29,0,2092,12.3,0,8
2023-4-17-3,2023/4/17,3:00,0,1794,161,29,0,2149,10.3,1,10
2023-4-17-4,2023/4/17,4:00,0,1813,175,29,0,2198,11.3,0,9
2023-4-17-5,2023/4/17,5:00,0,1828,169,28,13,2265,12.7,0,9
2023-4-17-6,2023/4/17,6:00,0,1724,169,29,170,2370,13.2,0,8
2023-4-17-7,2023/4/17,7:00,0,1536,168,28,541,2547,13.9,0,7
2023-4-17-8,2023/4/17,8:00,0,1493,173,28,955,2881,15.5,0,10
2023-4-17-9,2023/4/17,9:00,0,1517,152,28,1204,3140,17.1,0,14
2023-4-17-10,2023/4/17,10:00,0,1502,144,28,1317,3223,18,0,14
2023-4-17-11,2023/4/17,11:00,0,1536,141,28,1337,3246,18.7,0,14
2023-4-17-12,2023/4/17,12:00,0,1460,139,28,1323,3080,19.6,0,24
2023-4-17-13,2023/4/17,13:00,0,1553,149,28,1267,3171,18.1,0,23
2023-4-17-14,2023/4/17,14:00,0,1568,157,28,1061,3107,17.8,0,18
2023-4-17-15,2023/4/17,15:00,0,1634,182,28,775,3051,17.7,0,18
2023-4-17-16,2023/4/17,16:00,0,1899,191,28,400,3053,18.5,0,18
2023-4-17-17,2023/4/17,17:00,0,2154,206,28,97,3026,17.6,0,19
2023-4-17-18,2023/4/17,18:00,0,2264,212,28,1,3110,16.4,0,15
2023-4-17-19,2023/4/17,19:00,0,2212,216,28,0,3059,15.5,0,16
2023-4-17-20,2023/4/17,20:00,0,2273,208,28,0,2949,14.2,0,17
2023-4-17-21,2023/4/17,21:00,0,2228,193,28,0,2808,13.2,0,17
2023-4-17-22,2023/4/17,22:00,0,2192,178,28,0,2682,13.1,0,18
2023-4-17-23,2023/4/17,23:00,0,2116,168,28,0,2542,12.2,0,17
2023-4-18-0,2023/4/18,0:00,0,1881,154,28,0,2359,11.1,0,#N/A
2023-4-18-1,2023/4/18,1:00,0,1818,152,28,0,2273,10.6,0,18
2023-4-18-2,2023/4/18,2:00,0,1841,156,28,0,2281,9.9,0,19
2023-4-18-3,2023/4/18,3:00,0,1917,167,28,0,2321,9.7,0,17
2023-4-18-4,2023/4/18,4:00,0,1957,173,28,0,2370,9.7,0,17
2023-4-18-5,2023/4/18,5:00,0,1992,174,28,19,2415,10.2,0,17
2023-4-18-6,2023/4/18,6:00,0,1856,168,28,191,2519,11.5,0,20
2023-4-18-7,2023/4/18,7:00,0,1583,162,28,470,2696,12,0,17
2023-4-18-8,2023/4/18,8:00,0,1512,155,28,724,2944,13.5,0,19
2023-4-18-9,2023/4/18,9:00,0,1530,155,27,971,3176,14.4,0,19
2023-4-18-10,2023/4/18,10:00,0,1587,152,27,960,3276,15.2,0,23
2023-4-18-11,2023/4/18,11:00,0,1732,148,28,702,3208,17.3,0,23
2023-4-18-12,2023/4/18,12:00,0,1782,142,28,567,3087,18.5,0,24
2023-4-18-13,2023/4/18,13:00,0,2085,145,28,420,3209,18.9,0,22
2023-4-18-14,2023/4/18,14:00,0,2244,170,28,302,3197,19.2,0,19
2023-4-18-15,2023/4/18,15:00,0,2238,186,28,225,3173,16.3,0,-
2023-4-18-16,2023/4/18,16:00,0,2398,195,28,101,3198,15.1,0,20
2023-4-18-17,2023/4/18,17:00,0,2428,209,28,20,3144,14.2,0,18
2023-4-18-18,2023/4/18,18:00,0,2460,213,28,0,3224,13.6,0,18
2023-4-18-19,2023/4/18,19:00,0,2437,206,28,0,3155,13.1,0,18
2023-4-18-20,2023/4/18,20:00,0,2394,196,28,0,3044,12.9,0,18
2023-4-18-21,2023/4/18,21:00,0,2279,181,28,0,2887,13.3,0,17
2023-4-18-22,2023/4/18,22:00,0,2189,171,28,0,2742,12.4,0,17
2023-4-18-23,2023/4/18,23:00,0,2073,155,28,0,2584,12.1,0,17
2023-4-19-0,2023/4/19,0:00,0,1969,161,28,0,2393,12,0,#N/A
2023-4-19-1,2023/4/19,1:00,0,1913,159,28,0,2293,11.8,0,16
2023-4-19-2,2023/4/19,2:00,0,1888,163,28,0,2296,12.4,0,16
2023-4-19-3,2023/4/19,3:00,0,1944,166,28,0,2339,11,0,16
2023-4-19-4,2023/4/19,4:00,0,1943,161,28,0,2374,10.8,0,15
2023-4-19-5,2023/4/19,5:00,0,1920,168,28,21,2399,10.3,0,17
2023-4-19-6,2023/4/19,6:00,0,1753,173,28,212,2493,11.2,0,16
2023-4-19-7,2023/4/19,7:00,0,1608,173,28,582,2631,13.9,0,15
2023-4-19-8,2023/4/19,8:00,0,1510,175,27,994,2904,16.6,0,15
2023-4-19-9,2023/4/19,9:00,0,1495,163,27,1301,3151,19,0,20
2023-4-19-10,2023/4/19,10:00,0,1468,156,27,1472,3256,22,0,26
2023-4-19-11,2023/4/19,11:00,0,1514,154,27,1490,3312,22.6,0,26
2023-4-19-12,2023/4/19,12:00,0,1474,142,28,1354,3144,24.4,0,25
2023-4-19-13,2023/4/19,13:00,0,1503,143,28,1158,3218,23.9,0,26
2023-4-19-14,2023/4/19,14:00,0,1627,150,28,866,3151,23.5,0,28
2023-4-19-15,2023/4/19,15:00,0,1876,173,28,627,3085,23.1,0,26
2023-4-19-16,2023/4/19,16:00,0,2232,191,28,337,3125,23,0,23
2023-4-19-17,2023/4/19,17:00,0,2367,211,28,81,3068,22.3,0,25
2023-4-19-18,2023/4/19,18:00,0,2367,217,28,1,3118,20.7,0,25
2023-4-19-19,2023/4/19,19:00,0,2242,216,28,0,3046,19.8,0,24
2023-4-19-20,2023/4/19,20:00,0,2173,206,28,0,2919,19.2,0,31
2023-4-19-21,2023/4/19,21:00,0,2108,178,28,0,2759,18.2,0,33
2023-4-19-22,2023/4/19,22:00,0,2094,163,28,0,2636,17.9,0,28
2023-4-19-23,2023/4/19,23:00,0,1998,149,28,0,2503,17.1,0,23
2023-4-20-0,2023/4/20,0:00,0,1857,157,28,0,2324,17,0,#N/A
2023-4-20-1,2023/4/20,1:00,0,1790,156,28,0,2231,17,0,18
2023-4-20-2,2023/4/20,2:00,0,1796,158,28,0,2226,17.1,0,16
2023-4-20-3,2023/4/20,3:00,0,1851,167,28,0,2262,17,0,16
2023-4-20-4,2023/4/20,4:00,0,1870,167,28,0,2290,16.8,0,14
2023-4-20-5,2023/4/20,5:00,0,1855,168,28,21,2293,16.7,0,12
2023-4-20-6,2023/4/20,6:00,0,1706,170,28,190,2373,16.7,0,10
2023-4-20-7,2023/4/20,7:00,0,1542,167,28,493,2566,18,0,11
2023-4-20-8,2023/4/20,8:00,0,1527,172,28,819,2857,19.5,0,12
2023-4-20-9,2023/4/20,9:00,0,1490,160,28,1119,3112,19.8,0,10
2023-4-20-10,2023/4/20,10:00,0,1446,155,28,1361,3234,21.8,0,12
2023-4-20-11,2023/4/20,11:00,0,1449,149,28,1477,3293,22.4,0,11
2023-4-20-12,2023/4/20,12:00,0,1461,139,29,1470,3195,23,0,10
2023-4-20-13,2023/4/20,13:00,0,1514,149,28,1337,3277,24.3,0,11
2023-4-20-14,2023/4/20,14:00,0,1538,150,28,1098,3264,25.1,0,11
2023-4-20-15,2023/4/20,15:00,0,1767,164,29,770,3228,24.9,0,12
2023-4-20-16,2023/4/20,16:00,0,2084,189,29,387,3219,23.3,0,8
2023-4-20-17,2023/4/20,17:00,0,2225,202,29,97,3135,22,0,11
2023-4-20-18,2023/4/20,18:00,0,2285,208,29,1,3160,21.6,0,9
2023-4-20-19,2023/4/20,19:00,0,2240,206,29,0,3080,20.9,0,11
2023-4-20-20,2023/4/20,20:00,0,2139,197,29,0,2937,20.7,0,14
2023-4-20-21,2023/4/20,21:00,0,2010,189,29,0,2771,20.5,0,14
2023-4-20-22,2023/4/20,22:00,0,1915,171,29,0,2646,20.1,0,12
2023-4-20-23,2023/4/20,23:00,0,1884,157,29,0,2506,19.8,0,13
2023-4-21-0,2023/4/21,0:00,0,1805,160,29,0,2330,19.7,0,#N/A
2023-4-21-1,2023/4/21,1:00,0,1707,162,29,0,2234,19.5,0,11
2023-4-21-2,2023/4/21,2:00,0,1773,164,29,0,2231,19.5,0,11
2023-4-21-3,2023/4/21,3:00,0,1793,159,29,0,2269,18.7,0,9
2023-4-21-4,2023/4/21,4:00,0,1818,156,29,0,2290,18,0,7
2023-4-21-5,2023/4/21,5:00,0,1774,156,29,22,2276,18.5,0,9
2023-4-21-6,2023/4/21,6:00,0,1670,156,29,176,2350,18.2,0,7
2023-4-21-7,2023/4/21,7:00,0,1496,149,29,500,2561,19.8,0,4
2023-4-21-8,2023/4/21,8:00,0,1407,158,29,905,2895,21.5,0,1
2023-4-21-9,2023/4/21,9:00,0,1392,159,29,1202,3174,23.2,0,7
2023-4-21-10,2023/4/21,10:00,0,1381,150,29,1391,3295,24.5,0,11
2023-4-21-11,2023/4/21,11:00,0,1373,144,29,1471,3376,24.5,0,8
2023-4-21-12,2023/4/21,12:00,0,1379,136,29,1437,3287,26.6,0,9
2023-4-21-13,2023/4/21,13:00,0,1493,138,28,1280,3386,25.6,0,11
2023-4-21-14,2023/4/21,14:00,0,1605,164,29,1021,3393,25.5,0,13
2023-4-21-15,2023/4/21,15:00,0,1898,179,29,661,3374,25,0,15
2023-4-21-16,2023/4/21,16:00,0,2018,199,29,273,3271,24.6,0,9
2023-4-21-17,2023/4/21,17:00,0,2123,207,30,58,3150,23.3,0,16
2023-4-21-18,2023/4/21,18:00,0,2163,210,30,1,3166,21.9,0,12
2023-4-21-19,2023/4/21,19:00,0,2099,210,30,0,3064,21.3,0,11
2023-4-21-20,2023/4/21,20:00,0,2028,202,30,0,2912,21.2,0,14
2023-4-21-21,2023/4/21,21:00,0,1957,183,30,0,2742,20.7,0,13
2023-4-21-22,2023/4/21,22:00,0,1925,166,30,0,2609,18.9,0,15
2023-4-21-23,2023/4/21,23:00,0,1850,156,30,0,2485,18.9,0,14
2023-4-22-0,2023/4/22,0:00,0,1663,156,30,0,2307,18.3,0,#N/A
2023-4-22-1,2023/4/22,1:00,0,1618,157,30,0,2207,18,0,14
2023-4-22-2,2023/4/22,2:00,0,1664,160,30,0,2184,18.1,0,12
2023-4-22-3,2023/4/22,3:00,0,1709,156,30,0,2210,17.5,0,13
2023-4-22-4,2023/4/22,4:00,0,1715,156,30,0,2215,15.8,0,16
2023-4-22-5,2023/4/22,5:00,0,1717,169,30,12,2203,15.1,0,12
2023-4-22-6,2023/4/22,6:00,0,1549,173,30,85,2193,14.3,0,10
2023-4-22-7,2023/4/22,7:00,0,1302,180,30,230,2275,13.7,0,10
2023-4-22-8,2023/4/22,8:00,0,1284,177,30,407,2422,13.8,0,10
2023-4-22-9,2023/4/22,9:00,0,1251,169,30,573,2544,13.9,0,13
2023-4-22-10,2023/4/22,10:00,0,1209,156,30,755,2594,14.2,0,10
2023-4-22-11,2023/4/22,11:00,0,1169,149,30,929,2639,14.7,0,10
2023-4-22-12,2023/4/22,12:00,0,1123,138,29,1011,2624,16.5,0,9
2023-4-22-13,2023/4/22,13:00,0,1140,139,30,1012,2615,16.8,0,9
2023-4-22-14,2023/4/22,14:00,0,1164,155,30,915,2587,16.1,0,11
2023-4-22-15,2023/4/22,15:00,0,1286,179,30,673,2574,15.7,0,9
2023-4-22-16,2023/4/22,16:00,0,1519,191,30,355,2589,15.3,0,12
2023-4-22-17,2023/4/22,17:00,0,1783,205,30,91,2637,14.9,0,9
2023-4-22-18,2023/4/22,18:00,0,1995,205,30,1,2761,14.1,0,9
2023-4-22-19,2023/4/22,19:00,0,2064,200,29,0,2762,13.5,0,10
2023-4-22-20,2023/4/22,20:00,0,2014,190,30,0,2684,12.7,0,8
2023-4-22-21,2023/4/22,21:00,0,1915,166,30,0,2558,12.6,0,9
2023-4-22-22,2023/4/22,22:00,0,1802,158,30,0,2445,13.5,0,9
2023-4-22-23,2023/4/22,23:00,0,1749,152,30,0,2338,13.4,0,9
2023-4-23-0,2023/4/23,0:00,0,1684,150,28,0,2187,13.3,0,#N/A
2023-4-23-1,2023/4/23,1:00,0,1679,151,28,0,2104,13.2,0,9
2023-4-23-2,2023/4/23,2:00,0,1691,151,28,0,2094,12.1,0,8
2023-4-23-3,2023/4/23,3:00,0,1691,143,28,0,2150,11.5,0,9
2023-4-23-4,2023/4/23,4:00,0,1715,151,28,0,2177,10.7,0,7
2023-4-23-5,2023/4/23,5:00,0,1672,163,28,27,2155,10.1,0,6
2023-4-23-6,2023/4/23,6:00,0,1421,167,28,224,2126,10.1,0,7
2023-4-23-7,2023/4/23,7:00,0,1210,173,28,549,2195,10.9,0,8
2023-4-23-8,2023/4/23,8:00,0,1087,173,28,844,2317,12,0,9
2023-4-23-9,2023/4/23,9:00,0,1051,163,28,1097,2460,12.5,0,7
2023-4-23-10,2023/4/23,10:00,0,1041,157,28,1272,2533,13.6,0,5
2023-4-23-11,2023/4/23,11:00,0,1069,152,28,1365,2594,16.6,0,4
2023-4-23-12,2023/4/23,12:00,0,1061,154,28,1261,2525,16.5,0,2
2023-4-23-13,2023/4/23,13:00,0,1085,146,28,1263,2504,17.5,0,4
2023-4-23-14,2023/4/23,14:00,0,1112,149,28,1058,2483,19.3,0,4
2023-4-23-15,2023/4/23,15:00,0,1173,161,28,752,2452,18.9,0,3
2023-4-23-16,2023/4/23,16:00,0,1476,183,28,387,2481,17.8,0,3
2023-4-23-17,2023/4/23,17:00,0,1756,200,28,102,2589,16.8,0,5
2023-4-23-18,2023/4/23,18:00,0,1972,202,28,2,2748,15.9,0,4
2023-4-23-19,2023/4/23,19:00,0,2055,197,28,0,2774,14.5,0,4
2023-4-23-20,2023/4/23,20:00,0,2050,179,28,0,2697,14.5,0,4
2023-4-23-21,2023/4/23,21:00,0,1979,166,28,0,2583,14.3,0,6
2023-4-23-22,2023/4/23,22:00,0,1853,154,28,0,2444,14.1,0,6
2023-4-23-23,2023/4/23,23:00,0,1805,148,28,0,2326,13.6,0,6
2023-4-24-0,2023/4/24,0:00,0,1656,158,30,0,2171,13.1,0,#N/A
2023-4-24-1,2023/4/24,1:00,0,1625,159,30,0,2091,13,0,5
2023-4-24-2,2023/4/24,2:00,0,1705,161,30,0,2103,13,0,7
2023-4-24-3,2023/4/24,3:00,0,1715,152,30,0,2158,12.7,0,7
2023-4-24-4,2023/4/24,4:00,0,1721,155,30,0,2219,12.3,0,10
2023-4-24-5,2023/4/24,5:00,0,1727,158,30,20,2273,12.1,0,11
2023-4-24-6,2023/4/24,6:00,0,1651,174,30,162,2389,12,0,12
2023-4-24-7,2023/4/24,7:00,0,1521,179,30,416,2544,11.7,0,10
2023-4-24-8,2023/4/24,8:00,0,1424,176,30,776,2821,12.3,0,11
2023-4-24-9,2023/4/24,9:00,0,1484,167,30,1013,3111,13.2,0,12
2023-4-24-10,2023/4/24,10:00,0,1452,162,30,1104,3123,13.2,0,13
2023-4-24-11,2023/4/24,11:00,0,1516,163,29,1090,3189,14.7,0,11
2023-4-24-12,2023/4/24,12:00,0,1476,147,29,859,2983,14.5,0,16
2023-4-24-13,2023/4/24,13:00,0,1698,149,29,669,3094,15.1,0,13
2023-4-24-14,2023/4/24,14:00,0,1829,149,29,448,3090,15.7,0,17
2023-4-24-15,2023/4/24,15:00,0,1955,160,29,266,3030,15.4,0,18
2023-4-24-16,2023/4/24,16:00,0,2115,192,29,153,3066,15.3,0,15
2023-4-24-17,2023/4/24,17:00,0,2270,210,29,37,3096,14.6,0,10
2023-4-24-18,2023/4/24,18:00,0,2314,215,29,1,3209,13.6,0,10
2023-4-24-19,2023/4/24,19:00,0,2324,212,29,0,3146,13.1,0,10
2023-4-24-20,2023/4/24,20:00,0,2260,196,29,0,3029,12.7,0,14
2023-4-24-21,2023/4/24,21:00,0,2182,192,29,0,2872,12.6,0,14
2023-4-24-22,2023/4/24,22:00,0,2064,170,29,0,2735,12,0,13
2023-4-24-23,2023/4/24,23:00,0,2001,157,29,0,2570,11.3,0,8
2023-4-25-0,2023/4/25,0:00,0,1918,144,29,0,2374,11.7,0,#N/A
2023-4-25-1,2023/4/25,1:00,0,1858,149,29,0,2279,11.6,0,8
2023-4-25-2,2023/4/25,2:00,0,1931,145,29,0,2288,10.9,0,7
2023-4-25-3,2023/4/25,3:00,0,1964,139,29,0,2340,10.5,0,7
2023-4-25-4,2023/4/25,4:00,0,1988,142,29,0,2389,10.2,0,6
2023-4-25-5,2023/4/25,5:00,0,1969,141,29,33,2424,9.2,0,8
2023-4-25-6,2023/4/25,6:00,0,1778,172,29,254,2536,9.5,0,9
2023-4-25-7,2023/4/25,7:00,0,1649,182,29,634,2680,11.1,0,12
2023-4-25-8,2023/4/25,8:00,0,1574,189,29,1005,2933,13.1,0,11
2023-4-25-9,2023/4/25,9:00,0,1627,180,29,1270,3166,13.9,0,12
2023-4-25-10,2023/4/25,10:00,0,1657,165,29,1362,3252,15.5,0,14
2023-4-25-11,2023/4/25,11:00,0,1734,146,29,1295,3257,17.3,0,15
2023-4-25-12,2023/4/25,12:00,0,1827,140,29,1068,3160,18.5,0,13
2023-4-25-13,2023/4/25,13:00,0,1978,139,29,718,3184,16.6,0,10
2023-4-25-14,2023/4/25,14:00,0,2126,150,29,467,3216,15.8,0,17
2023-4-25-15,2023/4/25,15:00,0,2252,158,29,205,3178,15.7,0,14
2023-4-25-16,2023/4/25,16:00,0,2311,196,29,64,3174,15.5,0,11
2023-4-25-17,2023/4/25,17:00,0,2320,208,29,16,3166,15.8,0,19
2023-4-25-18,2023/4/25,18:00,0,2327,214,29,0,3202,15.5,0,19
2023-4-25-19,2023/4/25,19:00,0,2292,213,29,0,3122,15.7,0,18
2023-4-25-20,2023/4/25,20:00,0,2284,185,29,0,3003,15.6,0,18
2023-4-25-21,2023/4/25,21:00,0,2167,176,29,0,2841,15.7,0,12
2023-4-25-22,2023/4/25,22:00,0,2108,167,29,0,2696,15.6,0,14
2023-4-25-23,2023/4/25,23:00,0,2053,165,29,0,2547,15.8,0,13
2023-4-26-0,2023/4/26,0:00,0,1984,164,29,0,2360,14.8,0,#N/A
2023-4-26-1,2023/4/26,1:00,0,1986,165,29,0,2260,15.2,0,13
2023-4-26-2,2023/4/26,2:00,0,1979,158,29,0,2255,15,0,13
2023-4-26-3,2023/4/26,3:00,0,1975,152,29,0,2293,15.5,0,13
2023-4-26-4,2023/4/26,4:00,0,1958,170,29,0,2319,14.3,0,14
2023-4-26-5,2023/4/26,5:00,0,1945,173,29,8,2374,13.9,0,14
2023-4-26-6,2023/4/26,6:00,0,1989,193,29,31,2522,14.3,0,12
2023-4-26-7,2023/4/26,7:00,0,2159,202,29,57,2758,14.2,0.5,11
2023-4-26-8,2023/4/26,8:00,0,2319,195,29,84,3042,14,0.5,8
2023-4-26-9,2023/4/26,9:00,0,2392,187,29,146,3227,13.9,2,7
2023-4-26-10,2023/4/26,10:00,0,2378,180,29,194,3259,15.2,0.5,9
2023-4-26-11,2023/4/26,11:00,0,2402,176,29,173,3254,16.7,1.5,14
2023-4-26-12,2023/4/26,12:00,0,2333,173,29,163,3128,17.6,1.5,11
2023-4-26-13,2023/4/26,13:00,0,2391,174,29,138,3229,18,3.5,18
2023-4-26-14,2023/4/26,14:00,0,2371,174,29,124,3218,18.4,8,16
2023-4-26-15,2023/4/26,15:00,0,2391,185,29,104,3217,19.1,3.5,16
2023-4-26-16,2023/4/26,16:00,0,2391,208,29,65,3245,19.6,1.5,15
2023-4-26-17,2023/4/26,17:00,0,2384,215,29,30,3201,14.9,0,14
2023-4-26-18,2023/4/26,18:00,0,2438,215,29,1,3210,15,0.5,12
2023-4-26-19,2023/4/26,19:00,0,2392,211,30,0,3122,15,0,13
2023-4-26-20,2023/4/26,20:00,0,2328,202,30,0,2984,14.8,0,15
2023-4-26-21,2023/4/26,21:00,0,2257,189,30,0,2826,15.1,0,16
2023-4-26-22,2023/4/26,22:00,0,2196,180,30,0,2689,15.5,0,15
2023-4-26-23,2023/4/26,23:00,0,2043,180,30,0,2532,14.9,0,15
2023-4-27-0,2023/4/27,0:00,0,1813,183,30,0,2348,14.3,0,#N/A
2023-4-27-1,2023/4/27,1:00,0,1744,184,30,0,2248,13.6,0,17
2023-4-27-2,2023/4/27,2:00,0,1799,177,30,0,2248,13.4,0,18
2023-4-27-3,2023/4/27,3:00,0,1817,168,30,0,2290,12.9,0,14
2023-4-27-4,2023/4/27,4:00,0,1820,176,30,0,2325,12.4,0,14
2023-4-27-5,2023/4/27,5:00,0,1826,180,30,38,2347,11.9,0,16
2023-4-27-6,2023/4/27,6:00,0,1632,191,30,269,2417,12.7,0,12
2023-4-27-7,2023/4/27,7:00,0,1491,187,30,660,2539,14.3,0,11
2023-4-27-8,2023/4/27,8:00,0,1390,183,29,1029,2801,16.4,0,12
2023-4-27-9,2023/4/27,9:00,0,1341,171,30,1314,3055,17.8,0,17
2023-4-27-10,2023/4/27,10:00,0,1313,154,30,1490,3148,19.3,0,17
2023-4-27-11,2023/4/27,11:00,0,1338,149,30,1557,3173,21,0,15
2023-4-27-12,2023/4/27,12:00,0,1373,148,30,1524,3048,21.3,0,13
2023-4-27-13,2023/4/27,13:00,0,1379,146,30,1388,3099,22.1,0,14
2023-4-27-14,2023/4/27,14:00,0,1426,146,30,1142,3038,22.1,0,17
2023-4-27-15,2023/4/27,15:00,0,1631,162,29,809,2991,22.4,0,15
2023-4-27-16,2023/4/27,16:00,0,1750,191,30,420,2999,21.6,0,17
2023-4-27-17,2023/4/27,17:00,0,1766,213,30,115,2964,19.8,0,14
2023-4-27-18,2023/4/27,18:00,0,1824,218,30,3,3012,18.2,0,18
2023-4-27-19,2023/4/27,19:00,0,1802,216,30,0,2982,17.4,0,24
2023-4-27-20,2023/4/27,20:00,0,1830,201,30,0,2867,17,0,20
2023-4-27-21,2023/4/27,21:00,0,1864,180,30,0,2719,16.6,0,19
2023-4-27-22,2023/4/27,22:00,0,1830,162,30,0,2587,16.9,0,18
2023-4-27-23,2023/4/27,23:00,0,1834,154,30,0,2445,16.5,0,18
2023-4-28-0,2023/4/28,0:00,0,1731,161,30,0,2276,16.1,0,#N/A
2023-4-28-1,2023/4/28,1:00,0,1658,162,30,0,2181,16.1,0,19
2023-4-28-2,2023/4/28,2:00,0,1660,176,30,0,2182,16.2,0,18
2023-4-28-3,2023/4/28,3:00,0,1711,169,30,0,2225,15.1,0,16
2023-4-28-4,2023/4/28,4:00,0,1731,175,30,0,2251,14.8,0,13
2023-4-28-5,2023/4/28,5:00,0,1700,180,30,38,2252,13.9,0,14
2023-4-28-6,2023/4/28,6:00,0,1492,192,28,270,2330,15,0,14
2023-4-28-7,2023/4/28,7:00,0,1299,195,29,652,2497,16.5,0,13
2023-4-28-8,2023/4/28,8:00,0,1246,195,29,1006,2776,18.9,0,15
2023-4-28-9,2023/4/28,9:00,0,1192,170,28,1269,2994,20.1,0,14
2023-4-28-10,2023/4/28,10:00,0,1159,155,28,1441,3083,21.3,0,16
2023-4-28-11,2023/4/28,11:00,0,1151,153,28,1510,3127,22.1,0,13
2023-4-28-12,2023/4/28,12:00,0,1167,146,28,1476,3016,23.3,0,15
